level_0,index,id,text,time,labels
1458,1458,525026947307700225,Rest In Peace Cpl . Nathan Cirillo and thank you for serving our country #OttawaShooting HTTPURL,2014-10-22 20:52:33,1
3863,1891,525026973459165184,All of @USER joins the @USER in thinking of those affected by today 's tragedy in Ottawa .,2014-10-22 20:52:39,0
1112,1112,525027116287811584,Rest in peace to the soldier killed in Ottawa today HTTPURL,2014-10-22 20:53:13,1
1758,1758,525027317551079424,NEW : Sources : Deceased gunman who killed soldier in Ottawa has been identified as Canadian national Michael Zehaf-Bibeau - @USER,2014-10-22 20:54:01,1
650,650,525027539845410816,Canada investigating Michael Zehaf-Bibeau as possible suspect in Ottawa shooting : source . HTTPURL HTTPURL,2014-10-22 20:54:54,1
421,421,525027651908800512,"#Breaking Military sources , friends ID Nathan Frank Cirillo as soldier killed in Ottawa HTTPURL HTTPURL",2014-10-22 20:55:21,1
1949,1949,525027873867198465,Everyone take a moment to honour Cpl . Nathan Cirillo the fine solider that was killed in Ottawa today #Hero HTTPURL,2014-10-22 20:56:14,1
3809,1837,525027958835408896,Just saw a member of the public go up to a CF member and shake his hand and thank him for his service . #nice #OttawaShooting @USER,2014-10-22 20:56:34,0
1772,1772,525028171549523971,"Canadian media identify the soldier killed in Ottawa as Nathan Cirillo , 24 HTTPURL",2014-10-22 20:57:25,1
1046,1046,525028522361114625,"Ottawa shooting : Nathan Cirillo , reservist from Hamilton , killed in attackhttp :/ / t.co/cUzepktlxx HTTPURL",2014-10-22 20:58:48,1
1915,1915,525028734991343617,CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting,2014-10-22 20:59:39,1
4255,2283,525028955049320448,UPDATE : 2 dead in #Houston hospital shooting HTTPURL,2014-10-22 21:00:32,0
1783,1783,525029016001318913,CTV News has confirmed the name Canadian authorities provided to U . S . authorities is Michael Zehaf-Bibeau . #OttawaShooting,2014-10-22 21:00:46,1
1123,1123,525029232691650561,#RIP Nathan Cirillo #Soldier #Ottawa #Canada love you HTTPURL,2014-10-22 21:01:38,1
843,843,525029433632366592,"Thoughts go out to the family of Nathan Cirillo , 24 , who was just identified as the soldier killed in Ottawa today . HTTPURL",2014-10-22 21:02:26,1
556,556,525029913230053377,"A photo of Cpl . Nathan Cirillo , killed in #Ottawa today . #RIP HTTPURL",2014-10-22 21:04:20,1
1963,1963,525029954908860417,"Updated : Full story on Nathan Cirillo , the soldier killed in #Ottawashooting HTTPURL HTTPURL",2014-10-22 21:04:30,1
1749,1749,525030117014507523,The soldier killed in #Ottawa today is being named as 24 - year-old Nathan Cirillo . Latest here : HTTPURL HTTPURL,2014-10-22 21:05:09,1
5440,3468,525030165190303744,Sending thoughts and prayers to everybody in Ottawa . #OttawaStrong #CanadaStrong HTTPURL,2014-10-22 21:05:20,0
3910,1938,525030331775463424,"Atlantic #cadet programs cancelled , other cadets advised to not wear uniform but show up in business casual . #OttawaShooting",2014-10-22 21:06:00,0
1882,1882,525030416261337089,RIP Cpl . Nathan Cirillo identified as Canadian soldier killed in #ottawashooting #Canada HTTPURL,2014-10-22 21:06:20,1
1549,1549,525030696738652160,Canadian soldier killed in Ottawa identified HTTPURL / / #CDNpoli #OttawaShooting HTTPURL,2014-10-22 21:07:27,1
1904,1904,525030963781595136,Soldier killed in #OttawaShooting identified as Cpl . Nathan Cirillo ( via @USER ) HTTPURL HTTPURL,2014-10-22 21:08:31,1
307,307,525031558949134336,CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall . He 's a recent convert to Islam - HTTPURL,2014-10-22 21:10:52,1
5147,3175,525031610136014848,"Ottawa , you 've been on my mind all day . Keeping you in my heart . #StaySafeOttawa HTTPURL",2014-10-22 21:11:05,0
3646,1674,525031823504850944,Our thoughts are with everyone in Ottawa and those affected by today 's events . #OttawaStrong,2014-10-22 21:11:56,0
2660,688,525032458417610752,"Kudos to @USER , both national anthems to be played tonight before Flyers-Pens game as gesture to Ottawa tragedy",2014-10-22 21:14:27,0
577,577,525032520124207104,CBC News Ottawa has independently confirmed that the gunman who was shot and killed is Michael Zehaf-Bibeau . #cbcOTT #OTTnews,2014-10-22 21:14:42,1
263,263,525032872647065600,"BREAKING : Michael Zehaf-Bebeau had been designated "" high-risk traveller "" by CDN govt , which confiscated his passport HTTPURL",2014-10-22 21:16:06,1
45,45,525033278555033601,"Gunman shot dead in #OttawaShootings named by US officials as 32 - year-old , Canadian-born , Michael Zehaf-Bibeau HTTPURL",2014-10-22 21:17:42,1
1131,1131,525033357722550272,@USER has independently confirmed gunman killed in Parliament attack is Canadian-born Michael Zehaf-Bibeau . #OttawaShooting,2014-10-22 21:18:01,1
4549,2577,525033443076628480,"From Ottawa police , a map of the downtown Ottawa safety perimeter . #cbcOTT #OTTnews HTTPURL",2014-10-22 21:18:22,0
296,296,525033625788907520,Good news is Canadian gov't successfully prevented Zehaf-Bebeau from joining #ISIS abroad . Bad news is he waged jihad in #Ottawa today .,2014-10-22 21:19:05,1
3967,1995,525033697045925888,"Ottawa shooting : How events unfolded , First shots fired at 9:52 a.m. at the War Memorialhttp :/ / t.co/cUzepktlxx HTTPURL",2014-10-22 21:19:22,0
771,771,525033778637721600,BREAKING : Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau .,2014-10-22 21:19:42,1
5292,3320,525034332474601472,Pittsburgh will play the Canadian National anthem before tonights game in support of Ottawa . This makes me happy . :penguin: :maple_leaf: HTTPURL,2014-10-22 21:21:54,0
2469,497,525034457086959616,True north STRONG and free . Stay safe Ottawa . #PrayForOttawa #CanadaStrong :closed_book: :maple_leaf: :closed_book: HTTPURL,2014-10-22 21:22:23,0
1036,1036,525034687245582337,Proudly at his post #NathanCirillo This nation thanks you and your family #OttawaShooting HTTPURL,2014-10-22 21:23:18,1
1836,1836,525035552643751936,"The City of Hamilton offers condolences to the family of Cpl . Nathan Cirillo , a #HamOnt native who bravely served with @USER . #Ottawa",2014-10-22 21:26:45,1
826,826,525035564014526464,FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism HTTPURL,2014-10-22 21:26:47,1
4228,2256,525035832336736257,Obama on the Ottawa shooting : ' We 're all shaken by it ' HTTPURL HTTPURL,2014-10-22 21:27:51,0
4362,2390,525036180379676673,Canada 's Coverage of the Ottawa Shootings Put American Cable News to Shame HTTPURL,2014-10-22 21:29:14,0
1245,1245,525036214286815232,Gut-wrenching to hear the soldier guarding our national war memorial has died . Rest in peace Cpl Nathan Cirillo #OttawaShooting #NeverForget,2014-10-22 21:29:22,1
1660,1660,525036240848945152,Sergeant-at-Arms Kevin Vickers hailed as hero for shooting Canadian Parliament gunman : HTTPURL HTTPURL,2014-10-22 21:29:29,1
887,887,525036393983381504,Soldier killed at war memorial identified as Cpl . Nathan Cirillo #ottawashooting HTTPURL HTTPURL,2014-10-22 21:30:05,1
1719,1719,525036457732231169,#Canada Soldier shot today : MT @USER On Sunday very handsome guard in picture with my friend - RIP Nathan Cirillo HTTPURL,2014-10-22 21:30:20,1
4086,2114,525037540508594176,Ottawa police say this area of downtown / Hill ( See MAP ) still under security-perimeter lockdown as of 5 pm ET HTTPURL,2014-10-22 21:34:39,0
1301,1301,525037656820826112,Forever remember Cpl . Nathan Cirillo . Never speak of the shooter . #OttawaShooting #StaySafeOttawa #StayStrongCanada HTTPURL,2014-10-22 21:35:06,1
1391,1391,525038096086499328,RIP Cpl . Nathan Cirillo of the Argyll and Sutherland Highlanders #CanadaStrong HTTPURL HTTPURL,2014-10-22 21:36:51,1
5622,3650,525038296921960449,Watch @USER coverage of the Ottawa shootings put American cable news to shame . My summary : HTTPURL via @USER,2014-10-22 21:37:39,0
1055,1055,525038517844709376,RIP Cpl Nathan Cirillo ... Canada will always remember you . #OttawaShooting HTTPURL,2014-10-22 21:38:32,1
121,121,525039002307424256,Soldier killed in Ottawa identified as Cpl . Nathan Cirillo HTTPURL HTTPURL,2014-10-22 21:40:27,1
1457,1457,525039208139087872,DEVELOPING : #Canada officials identify dead gunman in Parliament shooting as Michael Zehaf-Bibeau . HTTPURL,2014-10-22 21:41:16,1
465,465,525039242771464193,"LATEST : Suspected Ottawa gunman identified as Michael Joseph Hall , a convert to Islam ; also known as Michael Zehaf-Bibeau - @USER",2014-10-22 21:41:24,1
857,857,525039686931075072,"UPDATED : Soldier dead , 2 others injured in Parliament Hill siege ; 1 gunman dead HTTPURL HTTPURL",2014-10-22 21:43:10,1
376,376,525039876366798849,Let #NathanCirillo be remembered like this.The part time soldier doing his job & bringing a little happiness #Ottawa HTTPURL,2014-10-22 21:43:55,1
1104,1104,525040097272819712,"NO , Michael Zehaf-Bibeau was NOT wearing a GamerGate t-shirt during the Ottawa Shooting . The people spreading this are freaking sick .",2014-10-22 21:44:48,1
3280,1308,525040252948189186,The Canadian anthem will be performed at Flyers-Penguins tonight in support of Ottawa : HTTPURL HTTPURL,2014-10-22 21:45:25,0
119,119,525040408653754368,"BREAKING NEWS : Suspected Ottawa gunman identified as Michael Joseph Hall , an #ISIS sympathizer . #OttawaShooting",2014-10-22 21:46:02,1
2077,105,525040492388823041,"Kurdistan is with you Canada & Israel , we are fighting ISIS right now . #TwitterKurds #Ottawa #Jerusalem #Kobane ISIL HTTPURL",2014-10-22 21:46:22,0
647,647,525040509937795072,RIP Corporal Nathan Cirillo Thank you for serving our country . Gone but never forgotten #OttawaShooting HTTPURL,2014-10-22 21:46:27,1
1200,1200,525040545870385153,"' Stand easy , brother ' : Soldier killed in Ottawa identified as Cpl . Nathan Frank Cirillo HTTPURL HTTPURL",2014-10-22 21:46:35,1
915,915,525040767317082113,"MORE : Ottawa shootings suspect identified as Michael Zehaf-Bibeau , 32 ; unclear if there are other shooters : HTTPURL",2014-10-22 21:47:28,1
28,28,525041091507388416,Soldier killed at war memorial identified as Cpl . Nathan Cirillo #ottawashooting HTTPURL HTTPURL,2014-10-22 21:48:45,1
3062,1090,525041399344168961,When you 've planned a school shooting but realise you 're too fat to run away from the police HTTPURL,2014-10-22 21:49:59,0
5058,3086,525041601890881536,Ottawa Canada identifies the gunman who is probably Muslim but that will not be mentioned . HTTPURL HTTPURL,2014-10-22 21:50:47,0
1968,1968,525042177643016192,#BREAKING Multiple sources tell @USER Michael Zehaf-Bibeau is likely shooter in #OttawaShooting HTTPURL HTTPURL,2014-10-22 21:53:04,1
420,420,525044004287971329,U . S . officials : Suspected shooter in Ottawa rampage identified as Canadian-born Michael Zehaf-Bibeau . Live blog : HTTPURL,2014-10-22 22:00:20,1
4351,2379,525044166519451648,( Sigh ) what a horrible day . Someone had to lose a life at a place where we honour those who fought for us . #Ottawa :maple_leaf:,2014-10-22 22:00:58,0
491,491,525044262648676353,UPDATED : Soldier killed in #ottawashooting identified as Cpl . Nathan Cirillo from Hamilton . HTTPURL HTTPURL,2014-10-22 22:01:21,1
3722,1750,525044678765187072,"When you kill because your ideology calls you to do so , you r a terrorist . No euphemism can change that . #Terrorism is terrorism . #Ottawa",2014-10-22 22:03:00,0
4804,2832,525044725926330368,Texas police officer receives death threats after video shows him fatally shooting a puppy HTTPURL HTTPURL,2014-10-22 22:03:12,0
232,232,525045145079533568,. @USER and I have been speaking to some of our allies around the world . The PM will address the nation this evening . #OttawaShooting,2014-10-22 22:04:52,1
2742,770,525045203648790528,The #OttawaShooting was #terrorsim as was #forthoodshooting and #oklahomabeheading ...,2014-10-22 22:05:06,0
2871,899,525045709402148864,@USER just met with cabinet ministers to discuss the shootings in Ottawa today . HTTPURL,2014-10-22 22:07:06,0
1983,11,525046232209956865,"Canadian coverage of the Ottawa shootings was measured , calm , and presented actual facts . Why can't we do the same ? HTTPURL",2014-10-22 22:09:11,0
905,905,525046432085327872,"RIP to the solider and father killed in Ottawa today , praying for all those affected by this shooting #StaySafeOttawa HTTPURL",2014-10-22 22:09:58,1
203,203,525046443103354880,"Canada identifies Muslim convert Michael Zehaf-Bibeau as suspected shooter in Ottawa attack , U . S . officials tell CNN . #OttawaShooting",2014-10-22 22:10:01,1
1182,1182,525046462460477440,Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting HTTPURL HTTPURL,2014-10-22 22:10:06,1
4761,2789,525047079325155329,I applaud @USER for not speculating and only reporting what is known . American media could use some of this restraint . #OttawaShooting,2014-10-22 22:12:33,0
4306,2334,525047104239333377,@USER Last 3 Gms : 27 Pts 5Reb 4Ast26 Pts 4Reb 5Ast27 Pts 4Reb 2AstBut He 's Not A Top Ten Shooting Guard HTTPURL,2014-10-22 22:12:39,0
1483,1483,525047349757100034,Cpl . Nathan Cirillo identified as victim of #ottawashooting at National War Memorial HTTPURL HTTPURL,2014-10-22 22:13:37,1
961,961,525047767325220865,Soldier killed in Ottawa was a Sherwood grad . He could n't wait to serve his country . RIP Cpl . Nathan Frank Cirillo HTTPURL,2014-10-22 22:15:17,1
4828,2856,525048410831736832,WaPo reports that black eyewitnesses who confirmed the Ferguson cop 's story are afraid for their safety : HTTPURL Sickening .,2014-10-22 22:17:50,0
1370,1370,525048557569454080,Thoughts & Prayers to the family of Cpl . Nathan Frank Cirillo . killed today in Ottawa RIP @USER Pls RT HTTPURL,2014-10-22 22:18:25,1
1643,1643,525048987649576960,Heartbreaking photo shows fallen soldier Nathan Cirillo just moments before shooting HTTPURL HTTPURL,2014-10-22 22:20:08,1
2078,106,525049044201377793,True north STONG and freeRIP to the solider shot in the Ottawa shooting #CanadaStrong #OttawaShooting HTTPURL,2014-10-22 22:20:21,0
5295,3323,525049481679892481,"Along with all our fellow Canadians , our thoughts are with the family of the @USER member killed today . #OttawaShooting",2014-10-22 22:22:06,0
563,563,525049639016615937,This is the soldier who died today at the #Ottawa War Memorial . His name is Cpl . Nathan Cirillo . #RIP #OttawaStrong HTTPURL,2014-10-22 22:22:43,1
83,83,525049831312875521,"BREAKING | This is a photo of Michael Zehaf-Bibeau , gunman in this morning 's shootings in Ottawa . #cbcOTT #OTTnews HTTPURL",2014-10-22 22:23:29,1
2455,483,525050193360613376,"Sad about #OttawaShooting . Worse , shooter might b guy who calls himself Muslim . Pls world dont judge 1.5 billion Muslims by some extremists .",2014-10-22 22:24:55,0
2364,392,525050632211021825,Wishing everyone in #Ottawa and all over Canada the best in the wake of today 's shootings . I 'll have a hug tomorrow for anyone who needs one,2014-10-22 22:26:40,0
